,station,network,channel,location,rate,start_time,end_time,latitude,longitude,elevation,depth,dip,azimuth
1719,GNA,NC,SHZ,01,20.0,"1994/11/28,00:00:00","2001/11/28,20:55:00",39.1975,-123.63203,318.0,0.0,-90.0,0.0
1720,GNA,NC,SHZ,02,20.0,"2001/11/28,20:55:00","2006/01/24,18:00:00",39.19738,-123.63181,333.0,0.0,-90.0,0.0
1721,GNR,NC,EHZ,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,-90.0,0.0
1722,GNR,NC,GAN,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1723,GNR,NC,GNS,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1724,GNR,NC,GPL,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1725,GNR,NC,GST,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1726,GNR,NC,HNE,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,90.0
1727,GNR,NC,HNN,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1728,GNR,NC,HNZ,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,-90.0,0.0
1729,GNR,NC,LCE,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1730,GNR,NC,LCQ,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1731,GNR,NC,VCO,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1732,GNR,NC,VDT,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1733,GNR,NC,VEC,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1734,GNR,NC,VEI,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1735,GNR,NC,VPB,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",39.20074,-123.63514,327.0,0.0,0.0,0.0
1736,GPM,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.84654,-122.9471,736.0,0.0,-90.0,0.0
1737,GPM,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1993/04/30,22:50:00",38.84654,-122.9471,736.0,0.0,-90.0,0.0
1738,GPM,NC,EHZ,02,100.0,"1993/04/30,22:50:00","2019/08/27,20:03:00",38.84498,-122.94637,736.0,0.0,-90.0,0.0
1739,GPM,NC,EHZ,03,100.0,"2019/05/16,16:00:00","3000/01/01,00:00:00",38.84498,-122.94637,740.0,0.0,-90.0,0.0
1740,GPM,NC,HNE,03,100.0,"2019/05/16,16:00:00","3000/01/01,00:00:00",38.84498,-122.94637,740.0,0.0,0.0,90.0
1741,GPM,NC,HNN,03,100.0,"2019/05/16,16:00:00","3000/01/01,00:00:00",38.84498,-122.94637,740.0,0.0,0.0,0.0
1742,GPM,NC,HNZ,03,100.0,"2019/05/16,16:00:00","3000/01/01,00:00:00",38.84498,-122.94637,740.0,0.0,-90.0,0.0
1743,GPM,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.84498,-122.94637,736.0,0.0,-90.0,0.0
1744,GRO,NC,EHZ,--,100.0,"1990/12/13,23:30:00","3000/01/01,00:00:00",39.91684,-122.67117,1261.0,0.0,-90.0,0.0
1745,GRO,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",39.91684,-122.67117,1261.0,0.0,-90.0,0.0
1746,GRT,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.93867,-122.6711,590.0,0.0,-90.0,0.0
1747,GRT,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2016/10/24,16:54:00",38.93867,-122.6711,590.0,0.0,-90.0,0.0
1748,GRT,NC,EHZ,01,100.0,"2016/12/21,20:41:00","3000/01/01,00:00:00",38.93867,-122.6711,590.0,0.0,-90.0,0.0
1749,GRT,NC,HNE,01,100.0,"2016/12/21,20:41:00","3000/01/01,00:00:00",38.93867,-122.6711,590.0,0.0,0.0,90.0
1750,GRT,NC,HNN,01,100.0,"2016/12/21,20:41:00","3000/01/01,00:00:00",38.93867,-122.6711,590.0,0.0,0.0,0.0
1751,GRT,NC,HNZ,01,100.0,"2016/12/21,20:41:00","3000/01/01,00:00:00",38.93867,-122.6711,590.0,0.0,-90.0,0.0
1752,GRT,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.93867,-122.6711,590.0,0.0,-90.0,0.0
1753,GSG,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1986/05/14,21:45:00",38.86634,-122.71088,1057.0,0.0,-90.0,0.0
1754,GSG,NC,EHZ,01,100.0,"1986/05/14,21:45:00","1987/05/01,00:00:00",38.86634,-122.71088,1057.0,0.0,-90.0,0.0
1755,GSG,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1990/05/22,23:00:00",38.86634,-122.71088,1057.0,0.0,-90.0,0.0
1756,GSG,NC,EHZ,02,100.0,"1990/05/22,23:00:00","3000/01/01,00:00:00",38.86634,-122.70875,1057.0,0.0,-90.0,0.0
1757,GSG,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.86634,-122.70875,1057.0,0.0,-90.0,0.0
1758,GSM,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1986/02/27,23:50:00",38.76917,-122.78117,1017.0,0.0,-90.0,0.0
1759,GSN,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.9404,-123.19245,849.0,0.0,-90.0,0.0
1760,GSN,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2018/12/11,17:23:00",38.9404,-123.19245,849.0,0.0,-90.0,0.0
1761,GSN,NC,EHZ,01,100.0,"2019/03/28,22:00:00","3000/01/01,00:00:00",38.9404,-123.19245,849.0,0.0,-90.0,0.0
1762,GSN,NC,HNE,01,100.0,"2019/03/28,22:00:00","3000/01/01,00:00:00",38.9404,-123.19245,849.0,0.0,0.0,90.0
1763,GSN,NC,HNN,01,100.0,"2019/03/28,22:00:00","3000/01/01,00:00:00",38.9404,-123.19245,849.0,0.0,0.0,0.0
1764,GSN,NC,HNZ,01,100.0,"2019/03/28,22:00:00","3000/01/01,00:00:00",38.9404,-123.19245,849.0,0.0,-90.0,0.0
1765,GSN,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.9404,-123.19245,849.0,0.0,-90.0,0.0
1766,GSS,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.70205,-123.01428,274.0,0.0,-90.0,0.0
1767,GSS,NC,EHZ,--,100.0,"1987/05/01,00:00:00","3000/01/01,00:00:00",38.70205,-123.01428,274.0,0.0,-90.0,0.0
1768,GSS,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.70205,-123.01428,274.0,0.0,-90.0,0.0
1769,GSX,NC,EHZ,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,-90.0,0.0
1770,GSX,NC,GAN,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1771,GSX,NC,GNS,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1772,GSX,NC,GPL,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1773,GSX,NC,GST,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1774,GSX,NC,HNE,01,100.0,"2019/05/22,00:00:00","2020/10/06,18:36:00",38.8498,-122.52254,492.0,0.0,0.0,103.5
1775,GSX,NC,HNE,01,100.0,"2020/10/06,18:36:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,90.0
1776,GSX,NC,HNN,01,100.0,"2019/05/22,00:00:00","2020/10/06,18:36:00",38.8498,-122.52254,492.0,0.0,0.0,13.5
1777,GSX,NC,HNN,01,100.0,"2020/10/06,18:36:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1778,GSX,NC,HNZ,01,100.0,"2019/05/22,00:00:00","2020/10/06,18:36:00",38.8498,-122.52254,492.0,0.0,-90.0,0.0
1779,GSX,NC,HNZ,01,100.0,"2020/10/06,18:36:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,-90.0,0.0
1780,GSX,NC,LCE,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1781,GSX,NC,LCQ,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1782,GSX,NC,VCO,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1783,GSX,NC,VDT,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1784,GSX,NC,VEC,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1785,GSX,NC,VEI,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1786,GSX,NC,VPB,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.8498,-122.52254,492.0,0.0,0.0,0.0
1787,GTC,NC,EHZ,--,100.0,"1996/08/01,22:08:00","2002/10/16,23:59:00",39.39944,-123.55532,369.0,0.0,-90.0,0.0
1788,GTC,NC,EHZ,--,100.0,"2011/10/27,21:25:00","2015/10/29,22:00:00",39.39944,-123.55532,369.0,0.0,-90.0,0.0
1789,GTC,NC,EHZ,--,100.0,"2015/10/29,22:00:00","3000/01/01,00:00:00",39.39944,-123.55532,369.0,0.0,-90.0,0.0
1790,GTC,NC,SHZ,--,20.0,"1996/08/01,22:08:00","2002/10/16,23:59:00",39.39944,-123.55532,369.0,0.0,-90.0,0.0
1791,GTC,NC,SHZ,--,50.0,"2002/10/17,00:00:00","2011/10/27,21:25:00",39.39944,-123.55532,369.0,0.0,-90.0,0.0
1792,GTS,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.31161,-122.60338,1069.0,0.0,-90.0,0.0
1793,GTS,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2020/10/19,16:57:00",39.31161,-122.60338,1069.0,0.0,-90.0,0.0
1794,GTS,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",39.31161,-122.60338,1069.0,0.0,-90.0,0.0
1795,GVV,NC,EHZ,--,100.0,"2002/04/28,00:00:00","2007/09/06,01:12:00",39.7751,-122.67551,1457.0,0.0,-90.0,0.0
1796,GVV,NC,EHZ,--,100.0,"2007/09/06,01:12:00","2021/03/09,00:11:00",39.7751,-122.67551,1457.0,0.0,-90.0,0.0
1797,GVV,NC,SHZ,--,20.0,"2002/04/28,00:00:00","2006/01/24,18:00:00",39.7751,-122.67551,1457.0,0.0,-90.0,0.0
1798,GWK,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.05215,-122.49205,824.0,0.0,-90.0,0.0
1799,GWK,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1987/06/17,19:30:00",39.05215,-122.49205,824.0,0.0,-90.0,0.0
1800,GWK,NC,EHZ,02,100.0,"1987/06/17,19:30:00","2020/08/18,22:03:00",39.05215,-122.4924,824.0,0.0,-90.0,0.0
1801,GWK,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",39.05215,-122.4924,824.0,0.0,-90.0,0.0
1802,GWR,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.2057,-123.301,654.0,0.0,-90.0,0.0
1803,GWR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2011/11/17,22:00:00",39.2057,-123.301,654.0,0.0,-90.0,0.0
1804,GWR,NC,EHZ,--,100.0,"2011/11/17,22:00:00","2012/11/27,16:20:00",39.2057,-123.301,654.0,0.0,-90.0,0.0
1805,GWR,NC,EHZ,--,100.0,"2012/11/27,16:20:00","2017/05/25,22:35:00",39.2057,-123.301,654.0,0.0,-90.0,0.0
1806,GWR,NC,EHZ,01,100.0,"2017/05/25,19:27:00","3000/01/01,00:00:00",39.20575,-123.3011,686.0,0.0,-90.0,0.0
1807,GWR,NC,HNE,01,100.0,"2017/05/25,19:27:00","3000/01/01,00:00:00",39.20575,-123.3011,686.0,0.0,0.0,90.0
1808,GWR,NC,HNN,01,100.0,"2017/05/25,19:27:00","3000/01/01,00:00:00",39.20575,-123.3011,686.0,0.0,0.0,0.0
1809,GWR,NC,HNZ,01,100.0,"2017/05/25,19:27:00","3000/01/01,00:00:00",39.20575,-123.3011,686.0,0.0,-90.0,0.0
1810,GWR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",39.2057,-123.301,654.0,0.0,-90.0,0.0
1811,GWW,NC,EHZ,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,-90.0,0.0
1812,GWW,NC,GAN,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1813,GWW,NC,GNS,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1814,GWW,NC,GPL,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1815,GWW,NC,GST,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1816,GWW,NC,HNE,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,90.0
1817,GWW,NC,HNN,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1818,GWW,NC,HNZ,01,100.0,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,-90.0,0.0
1819,GWW,NC,LCE,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1820,GWW,NC,LCQ,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1821,GWW,NC,VCO,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1822,GWW,NC,VDT,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1823,GWW,NC,VEC,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1824,GWW,NC,VEI,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1825,GWW,NC,VPB,01,0.0167,"2019/06/25,00:00:00","3000/01/01,00:00:00",38.83284,-123.53082,337.0,0.0,0.0,0.0
1826,H001,NC,HNE,01,200.0,"2011/02/08,20:45:00","3000/01/01,00:00:00",36.9225,-121.7402,5.0,0.0,0.0,90.0
1827,H001,NC,HNN,01,200.0,"2011/02/08,20:45:00","3000/01/01,00:00:00",36.9225,-121.7402,5.0,0.0,0.0,0.0
1828,H001,NC,HNZ,01,200.0,"2011/02/08,20:45:00","3000/01/01,00:00:00",36.9225,-121.7402,5.0,0.0,-90.0,0.0
1829,H002,NC,HNE,01,200.0,"2012/08/22,17:45:00","3000/01/01,00:00:00",36.87709,-121.64738,151.0,0.0,0.0,90.0
1830,H002,NC,HNN,01,200.0,"2012/08/22,17:45:00","3000/01/01,00:00:00",36.87709,-121.64738,151.0,0.0,0.0,0.0
1831,H002,NC,HNZ,01,200.0,"2012/08/22,17:45:00","3000/01/01,00:00:00",36.87709,-121.64738,151.0,0.0,-90.0,0.0
1832,HAZ,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.88446,-121.59197,98.0,0.0,-90.0,0.0
1833,HAZ,NC,EHZ,--,100.0,"1987/05/01,00:00:00","3000/01/01,00:00:00",36.88446,-121.59197,98.0,0.0,-90.0,0.0
1834,HAZ,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.88446,-121.59197,98.0,0.0,-90.0,0.0
1835,HBC,NC,EHZ,01,100.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,-90.0,0.0
1836,HBC,NC,HNE,01,100.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,90.0
1837,HBC,NC,HNN,01,100.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1838,HBC,NC,HNZ,01,100.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,-90.0,0.0
1839,HBC,NC,LCE,01,1.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1840,HBC,NC,LCL,01,1.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1841,HBC,NC,LCQ,01,1.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1842,HBC,NC,LOG,01,1.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1843,HBC,NC,OCF,01,1.0,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1844,HBC,NC,VCO,01,0.1,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1845,HBC,NC,VEA,01,0.1,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1846,HBC,NC,VEC,01,0.1,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1847,HBC,NC,VEP,01,0.1,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1848,HBC,NC,VFP,01,0.1,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1849,HBC,NC,VKI,01,0.1,"2020/02/04,00:00:00","3000/01/01,00:00:00",37.02928,-121.0764,270.0,0.0,0.0,0.0
1850,HBH,NC,EHZ,01,100.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,-90.0,0.0
1851,HBH,NC,HNE,01,100.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,90.0
1852,HBH,NC,HNN,01,100.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1853,HBH,NC,HNZ,01,100.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,-90.0,0.0
1854,HBH,NC,LCE,01,1.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1855,HBH,NC,LCL,01,1.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1856,HBH,NC,LCQ,01,1.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1857,HBH,NC,LOG,01,1.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1858,HBH,NC,OCF,01,1.0,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1859,HBH,NC,VCO,01,0.1,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1860,HBH,NC,VEA,01,0.1,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1861,HBH,NC,VEC,01,0.1,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1862,HBH,NC,VEP,01,0.1,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1863,HBH,NC,VFP,01,0.1,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1864,HBH,NC,VKI,01,0.1,"2019/03/13,00:00:00","3000/01/01,00:00:00",36.88338,-121.4905,209.0,0.0,0.0,0.0
1865,HBT,NC,EHN,--,100.0,"2016/07/15,19:45:00","2020/06/01,18:40:00",36.85018,-121.55191,68.0,0.0,0.0,0.0
1866,HBT,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.85018,-121.55191,68.0,0.0,-90.0,0.0
1867,HBT,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1988/03/28,22:35:00",36.85018,-121.55191,68.0,0.0,-90.0,0.0
1868,HBT,NC,EHZ,--,100.0,"1988/03/28,22:35:00","2020/06/01,18:40:00",36.85018,-121.55191,68.0,0.0,-90.0,0.0
1869,HBT,NC,ELN,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.85018,-121.55191,68.0,0.0,0.0,0.0
1870,HBT,NC,ELN,--,100.0,"1987/05/01,00:00:00","2013/07/22,23:00:00",36.85018,-121.55191,68.0,0.0,0.0,0.0
1871,HBT,NC,ELN,--,100.0,"2013/07/22,23:00:00","2016/07/15,19:45:00",36.85018,-121.55191,68.0,0.0,0.0,0.0
1872,HBT,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.85018,-121.55191,68.0,0.0,-90.0,0.0
1873,HBT,NC,SLN,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.85018,-121.55191,68.0,0.0,0.0,0.0
1874,HCA,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",37.02537,-121.48453,300.0,0.0,-90.0,0.0
1875,HCA,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2007/04/05,16:59:00",37.02537,-121.48453,300.0,0.0,-90.0,0.0
1876,HCA,NC,EHZ,--,200.0,"2010/08/25,16:53:00","2017/10/18,20:00:00",37.02537,-121.48453,300.0,0.0,-90.0,0.0
1877,HCA,NC,EHZ,--,100.0,"2017/10/18,20:00:00","3000/01/01,00:00:00",37.02537,-121.48453,300.0,0.0,-90.0,0.0
1878,HCA,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",37.02537,-121.48453,300.0,0.0,-90.0,0.0
1879,HCAB,NC,EHZ,--,100.0,"2007/04/04,23:43:00","2010/06/07,19:51:00",37.02537,-121.48453,300.0,0.0,-90.0,0.0
1880,HCAB,NC,HNE,--,100.0,"2007/04/04,23:43:00","2010/06/07,19:51:00",37.02537,-121.48453,300.0,0.0,0.0,90.0
1881,HCAB,NC,HNN,--,100.0,"2007/04/04,23:43:00","2010/06/07,19:51:00",37.02537,-121.48453,300.0,0.0,0.0,0.0
1882,HCAB,NC,HNZ,--,100.0,"2007/04/04,23:43:00","2010/06/07,19:51:00",37.02537,-121.48453,300.0,0.0,-90.0,0.0
1883,HCB,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.93137,-121.66176,200.0,0.0,-90.0,0.0
1884,HCB,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2016/12/08,05:44:00",36.93137,-121.66176,200.0,0.0,-90.0,0.0
1885,HCB,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.93137,-121.66176,200.0,0.0,-90.0,0.0
1886,HCBB,NC,EHZ,01,100.0,"2017/07/11,17:57:00","3000/01/01,00:00:00",36.93089,-121.66188,208.0,0.0,-90.0,0.0
1887,HCBB,NC,HNE,01,100.0,"2017/07/11,17:57:00","3000/01/01,00:00:00",36.93089,-121.66188,208.0,0.0,0.0,90.0
1888,HCBB,NC,HNN,01,100.0,"2017/07/11,17:57:00","3000/01/01,00:00:00",36.93089,-121.66188,208.0,0.0,0.0,0.0
1889,HCBB,NC,HNZ,01,100.0,"2017/07/11,17:57:00","3000/01/01,00:00:00",36.93089,-121.66188,208.0,0.0,-90.0,0.0
1890,HCO,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.8885,-121.70567,115.0,0.0,-90.0,0.0
1891,HCO,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1989/11/01,19:30:00",36.8885,-121.70567,115.0,0.0,-90.0,0.0
1892,HCO,NC,EHZ,02,100.0,"1989/11/01,19:30:00","2011/01/20,00:00:00",36.88752,-121.7093,115.0,0.0,-90.0,0.0
1893,HCO,NC,EHZ,02,100.0,"2011/01/20,00:00:00","3000/01/01,00:00:00",36.88752,-121.7093,115.0,0.0,-90.0,0.0
1894,HCO,NC,ELZ,--,100.0,"1989/11/01,12:30:00","2006/07/07,19:44:00",36.88752,-121.7093,115.0,0.0,-90.0,0.0
1895,HCO,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.88752,-121.7093,115.0,0.0,-90.0,0.0
1896,HCO,NC,SLZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.88752,-121.7093,115.0,0.0,-90.0,0.0
1897,HCP,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",37.1945,-121.18467,513.0,0.0,-90.0,0.0
1898,HCP,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1988/02/15,20:00:00",37.1945,-121.18467,513.0,0.0,-90.0,0.0
1899,HCR,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.95663,-121.58363,204.0,0.0,-90.0,0.0
1900,HCR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2016/12/07,23:59:00",36.95663,-121.58363,204.0,0.0,-90.0,0.0
1901,HCR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.95663,-121.58363,204.0,0.0,-90.0,0.0
1902,HCRB,NC,EHZ,01,100.0,"2016/12/07,22:00:00","3000/01/01,00:00:00",36.9553,-121.58205,186.0,0.0,-90.0,0.0
1903,HCRB,NC,HNE,01,100.0,"2016/12/07,22:00:00","3000/01/01,00:00:00",36.9553,-121.58205,186.0,0.0,0.0,90.0
